customer_age,job_type,marital,education,default,balance,housing_loan,personal_loan,communication_type,day_of_month,month,last_contact_duration,num_contacts_in_campaign,num_contacts_prev_campaign,prev_campaign_outcome,term_deposit_subscribed
24.0,services,single,secondary,no,-440.0,yes,no,unknown,12,may,302.0,1.0,0,unknown,0
50.0,technician,married,secondary,no,2062.0,no,no,unknown,30,may,162.0,1.0,0,unknown,0
43.0,technician,single,unknown,no,567.0,no,no,cellular,17,nov,89.0,2.0,0,unknown,0
38.0,management,married,tertiary,no,-2.0,yes,yes,unknown,3,jun,584.0,3.0,0,unknown,0
46.0,technician,married,secondary,no,4023.0,yes,no,cellular,7,aug,134.0,2.0,0,unknown,0
40.0,management,divorced,secondary,no,-21.0,no,no,cellular,16,apr,325.0,1.0,4,failure,0
40.0,services,married,primary,no,119.0,yes,no,cellular,2,feb,156.0,2.0,2,failure,0
41.0,technician,married,secondary,no,2226.0,yes,no,cellular,20,aug,151.0,2.0,0,unknown,0
45.0,services,divorced,secondary,no,308.0,yes,no,cellular,8,may,162.0,2.0,0,unknown,0
61.0,management,married,tertiary,no,5397.0,no,no,cellular,23,sep,228.0,1.0,3,success,1
51.0,housemaid,married,primary,no,312.0,yes,no,telephone,11,jul,463.0,2.0,0,unknown,0
50.0,management,divorced,tertiary,no,346.0,yes,no,cellular,21,jul,360.0,2.0,0,unknown,0
33.0,management,married,tertiary,no,995.0,yes,no,cellular,6,may,1478.0,3.0,0,unknown,1
30.0,blue-collar,single,secondary,no,2205.0,yes,no,cellular,20,apr,354.0,2.0,0,unknown,0
47.0,blue-collar,married,secondary,no,4508.0,yes,no,unknown,15,may,139.0,1.0,0,unknown,0
44.0,admin.,married,secondary,no,364.0,yes,no,unknown,5,may,120.0,2.0,0,unknown,0
56.0,retired,married,secondary,no,75.0,no,no,cellular,19,aug,144.0,2.0,0,unknown,0
34.0,management,single,tertiary,no,-5.0,no,no,cellular,4,may,433.0,2.0,0,unknown,0
50.0,blue-collar,single,secondary,no,-5.0,yes,no,cellular,5,may,99.0,1.0,0,unknown,0
51.0,technician,married,secondary,no,224.0,yes,no,unknown,7,may,411.0,2.0,0,unknown,0
36.0,blue-collar,divorced,secondary,no,163.0,yes,no,cellular,18,may,28.0,5.0,13,failure,0
49.0,admin.,single,secondary,no,5819.0,yes,no,telephone,18,nov,106.0,2.0,0,unknown,0
27.0,retired,single,secondary,no,534.0,no,no,cellular,30,apr,304.0,1.0,0,unknown,0
57.0,management,married,tertiary,no,4269.0,yes,no,unknown,29,may,110.0,2.0,0,unknown,0
47.0,services,married,secondary,no,-407.0,yes,yes,cellular,21,jul,288.0,2.0,0,unknown,0
59.0,retired,married,secondary,no,6.0,no,no,cellular,11,jul,75.0,2.0,0,unknown,0
27.0,services,married,secondary,no,20.0,no,no,cellular,9,jul,79.0,1.0,0,unknown,0
40.0,self-employed,divorced,secondary,no,-2.0,yes,no,unknown,23,may,218.0,2.0,0,unknown,0
51.0,blue-collar,divorced,primary,no,-53.0,yes,no,unknown,7,may,115.0,3.0,0,unknown,0
60.0,blue-collar,married,primary,no,633.0,no,no,cellular,6,aug,187.0,2.0,0,unknown,0
50.0,admin.,divorced,secondary,no,-4.0,yes,no,unknown,26,may,190.0,1.0,0,unknown,0
57.0,technician,divorced,secondary,no,-299.0,no,yes,cellular,29,jan,51.0,1.0,0,unknown,0
57.0,admin.,single,secondary,no,649.0,no,no,telephone,10,jul,128.0,1.0,0,unknown,0
40.0,housemaid,married,primary,no,169.0,no,yes,telephone,24,jul,167.0,5.0,0,unknown,0
47.0,blue-collar,single,secondary,no,1291.7381224303335,no,no,cellular,6,oct,576.0,1.0,0,unknown,0
31.0,entrepreneur,married,tertiary,no,959.0,yes,no,cellular,22,jul,368.0,2.0,0,unknown,0
52.0,entrepreneur,divorced,tertiary,no,3972.0,no,no,cellular,19,nov,103.0,5.0,0,unknown,0
29.0,services,single,secondary,no,459.0,no,no,cellular,18,jul,341.0,3.0,0,unknown,0
52.0,blue-collar,married,primary,no,128.0,yes,no,cellular,15,may,598.0,2.0,0,unknown,1
24.0,services,single,secondary,no,1351.0,no,no,telephone,6,feb,256.0,1.0,0,unknown,0
36.0,management,married,tertiary,no,3721.0,no,no,cellular,22,may,340.0,1.0,0,unknown,1
40.43921619182674,services,married,secondary,no,386.0,no,no,cellular,26,aug,368.0,4.0,0,unknown,0
35.0,self-employed,married,secondary,no,128.0,no,yes,cellular,5,feb,327.0,7.0,0,unknown,0
40.43921619182674,unemployed,married,secondary,no,1945.0,yes,no,cellular,18,nov,188.0,2.0,0,unknown,0
32.0,unemployed,single,secondary,no,9892.0,no,no,cellular,19,nov,348.0,2.0,0,unknown,0
43.0,blue-collar,married,primary,no,629.0,yes,no,unknown,14,may,65.0,1.0,0,unknown,0
45.0,technician,married,secondary,no,1896.0,no,no,cellular,6,aug,172.0,2.0,0,unknown,0
37.0,technician,divorced,secondary,no,1289.0,yes,no,unknown,29,may,570.0,1.0,0,unknown,0
50.0,entrepreneur,married,unknown,no,23.0,no,no,cellular,31,jul,128.0,2.0,0,unknown,0
47.0,blue-collar,divorced,secondary,no,1814.0,yes,no,cellular,5,feb,120.0,1.0,4,failure,0
39.0,blue-collar,married,secondary,no,1099.0,yes,no,unknown,29,may,678.0,2.0,0,unknown,0
40.0,admin.,married,unknown,no,3481.0,no,no,unknown,18,jun,131.0,1.0,0,unknown,0
49.0,blue-collar,married,secondary,no,227.0,yes,yes,cellular,14,aug,95.0,4.0,0,unknown,0
47.0,management,married,tertiary,no,3327.0,no,no,cellular,25,aug,87.0,7.0,0,unknown,0
58.0,management,married,tertiary,no,4607.0,no,no,telephone,24,feb,586.0,2.0,0,unknown,0
55.0,management,married,tertiary,no,371.0,no,no,cellular,21,oct,115.0,1.0,0,unknown,1
28.0,management,married,tertiary,no,880.0,no,no,cellular,22,may,126.0,2.0,3,failure,0
40.43921619182674,management,married,tertiary,no,1044.0,no,no,cellular,7,aug,56.0,2.0,0,unknown,0
26.0,blue-collar,single,secondary,no,218.0,no,no,cellular,7,jul,243.0,2.0,0,unknown,0
52.0,management,married,tertiary,no,1613.0,no,no,cellular,15,sep,199.0,1.0,4,success,0
56.0,management,married,tertiary,no,1431.4808641647646,no,no,cellular,18,nov,87.0,1.0,0,unknown,0
34.0,management,married,tertiary,no,6142.0,no,no,cellular,30,apr,209.0,2.0,7,success,0
38.0,technician,single,secondary,no,1520.0,yes,no,unknown,16,jun,258.0,2.0,0,unknown,0
40.0,management,married,tertiary,no,552.0,yes,no,unknown,12,may,1867.0,4.0,0,unknown,0
31.0,blue-collar,single,tertiary,no,1291.7381224303335,yes,no,unknown,23,may,135.0,3.0,0,unknown,0
39.0,technician,married,secondary,yes,38.0,yes,no,unknown,2,jun,83.0,1.0,0,unknown,0
31.0,management,married,tertiary,no,56.0,no,no,cellular,30,apr,533.0,2.0,3,failure,1
36.0,self-employed,single,tertiary,no,888.0,yes,no,telephone,29,jan,17.0,3.0,0,unknown,0
34.0,blue-collar,divorced,secondary,no,-129.0,yes,no,cellular,7,may,147.0,1.0,1,failure,0
40.0,management,married,secondary,no,1078.0,no,no,cellular,19,aug,108.0,6.0,0,unknown,0
49.0,admin.,divorced,secondary,no,1224.3788666849166,yes,no,cellular,29,jul,81.0,2.0,0,unknown,0
34.0,management,married,tertiary,no,194.0,yes,no,cellular,5,feb,210.0,1.0,0,unknown,0
52.0,management,divorced,tertiary,no,902.0,yes,no,unknown,4,jun,87.0,2.0,0,unknown,0
27.0,management,single,tertiary,no,834.0,yes,no,cellular,21,jul,375.0,1.0,0,unknown,0
32.0,self-employed,single,tertiary,no,36.0,no,no,telephone,28,jan,36.0,1.0,0,unknown,0
28.0,admin.,single,secondary,no,41.0,yes,no,unknown,9,may,178.0,2.0,0,unknown,0
28.0,technician,single,secondary,no,3.0,yes,no,unknown,29,may,353.0,3.0,0,unknown,0
32.0,technician,single,secondary,no,619.0,no,no,cellular,4,feb,25.0,5.0,0,unknown,0
59.0,management,married,secondary,no,-4.0,yes,no,cellular,24,jul,741.0,2.0,0,unknown,0
34.0,blue-collar,single,secondary,no,86.0,yes,no,unknown,6,may,109.0,2.0,0,unknown,0
33.0,management,married,tertiary,no,1601.0,yes,no,unknown,8,may,643.0,2.0,0,unknown,0
40.0,management,single,primary,no,-2.0,yes,yes,cellular,17,nov,49.0,1.0,0,unknown,0
30.0,technician,married,secondary,no,1076.0,no,yes,unknown,29,may,139.0,2.0,0,unknown,0
39.0,technician,divorced,secondary,no,2690.0,no,no,cellular,14,aug,148.0,4.0,0,unknown,0
33.0,technician,married,secondary,no,4545.0,yes,no,cellular,28,aug,63.0,16.0,0,unknown,0
32.0,services,single,tertiary,no,-456.0,no,no,cellular,29,jan,710.0,2.0,0,unknown,1
45.0,management,married,tertiary,no,162.0,no,no,cellular,30,apr,628.0,1.0,0,unknown,1
55.0,management,married,tertiary,no,10586.0,no,no,cellular,22,jun,280.0,3.0,0,unknown,1
29.0,services,married,secondary,no,222.0,yes,no,cellular,3,feb,178.0,1.0,23,failure,0
48.0,technician,divorced,tertiary,no,4144.0,no,no,cellular,19,nov,186.0,1.0,0,unknown,0
58.0,unemployed,married,secondary,no,313.0,yes,no,cellular,6,feb,51.0,1.0,0,unknown,0
34.0,self-employed,married,primary,no,715.0,yes,no,cellular,15,may,197.0,1.0,3,failure,0
36.0,technician,single,tertiary,no,1877.0,no,no,cellular,20,may,157.0,1.0,0,unknown,1
52.0,blue-collar,married,primary,no,140.0,no,no,telephone,10,jul,928.0,5.0,0,unknown,0
33.0,blue-collar,single,secondary,no,5608.0,no,no,cellular,20,nov,200.0,2.0,1,failure,0
42.0,technician,divorced,secondary,no,19.0,yes,no,unknown,27,may,80.0,4.0,0,unknown,0
44.0,admin.,married,secondary,no,5017.0,no,no,cellular,14,jan,226.0,1.0,0,unknown,1
32.0,housemaid,married,secondary,no,-2.0,no,no,cellular,12,aug,84.0,2.0,0,unknown,0
35.0,admin.,single,secondary,no,1577.0,yes,yes,unknown,20,may,35.0,11.0,0,unknown,0
46.0,blue-collar,divorced,primary,no,378.0,yes,no,unknown,14,may,338.0,2.0,0,unknown,0
66.0,self-employed,married,tertiary,no,1978.0,no,no,cellular,10,sep,115.0,2.0,0,unknown,0
33.0,admin.,married,secondary,no,223.0,yes,no,unknown,3,jun,73.0,13.0,0,unknown,0
28.0,management,single,tertiary,no,881.0,no,yes,cellular,8,jul,115.0,2.0,0,unknown,0
36.0,management,married,tertiary,no,466.0,no,no,cellular,21,aug,104.0,2.0,0,unknown,0
52.0,entrepreneur,married,secondary,yes,-2086.0,no,yes,cellular,28,jul,133.0,6.0,0,unknown,0
40.0,services,divorced,secondary,no,906.0,yes,no,cellular,16,apr,358.0,1.0,1,failure,0
53.0,management,divorced,tertiary,no,7006.0,no,no,cellular,22,sep,155.0,1.0,2,failure,0
27.0,blue-collar,single,secondary,no,967.0,yes,no,unknown,20,may,169.0,10.0,0,unknown,0
36.0,blue-collar,married,primary,no,350.0,no,yes,cellular,14,jul,341.0,11.0,0,unknown,0
46.0,management,divorced,unknown,no,2.0,yes,no,unknown,6,may,195.0,1.0,0,unknown,0
32.0,blue-collar,married,secondary,no,3255.0,yes,no,unknown,20,may,180.0,1.0,0,unknown,0
59.0,services,married,secondary,no,69.0,no,no,cellular,29,aug,91.0,2.0,0,unknown,0
35.0,admin.,married,secondary,no,-88.0,no,no,cellular,2,mar,145.0,6.0,0,unknown,0
45.0,blue-collar,married,secondary,no,-759.0,yes,yes,cellular,5,may,156.0,1.0,1,failure,0
30.0,management,single,tertiary,no,25.0,yes,no,cellular,7,may,117.0,1.0,0,unknown,0
31.0,technician,single,unknown,no,1726.0,yes,no,cellular,6,apr,494.0,1.0,0,unknown,0
44.0,management,married,tertiary,no,59.0,yes,no,cellular,23,jul,205.0,3.0,0,unknown,0
54.0,blue-collar,married,primary,no,426.0,yes,no,unknown,12,may,77.0,2.0,0,unknown,0
32.0,technician,married,secondary,no,-75.0,no,no,cellular,28,aug,90.0,13.0,0,unknown,0
51.0,admin.,divorced,secondary,no,3027.0,yes,yes,cellular,31,jul,109.0,2.0,0,unknown,0
57.0,retired,married,unknown,no,2153.0,yes,yes,cellular,9,jul,109.0,1.0,0,unknown,0
49.0,admin.,married,secondary,no,181.0,yes,no,unknown,6,may,173.0,2.0,0,unknown,0
34.0,services,married,secondary,no,3.0,yes,no,telephone,18,jul,169.0,9.0,0,unknown,0
47.0,technician,married,secondary,no,1428.0,yes,no,unknown,14,may,50.0,3.0,0,unknown,0
81.0,retired,married,secondary,no,4735.0,no,no,telephone,9,jul,170.0,5.0,0,unknown,0
40.0,blue-collar,married,tertiary,no,201.0,yes,no,cellular,16,apr,170.0,1.0,0,unknown,0
32.0,technician,married,secondary,no,773.0,no,no,cellular,7,aug,59.0,1.0,2,success,0
24.0,self-employed,single,tertiary,no,-47.0,no,yes,cellular,8,jul,275.047229791099,1.0,0,unknown,0
47.0,admin.,married,secondary,no,515.0,yes,yes,cellular,17,apr,76.0,3.0,3,failure,0
24.0,blue-collar,single,secondary,no,173.0,yes,no,unknown,21,may,167.0,2.0,0,unknown,0
32.0,housemaid,single,tertiary,no,23660.0,yes,no,cellular,16,apr,205.0,2.0,2,failure,0
38.0,blue-collar,married,secondary,yes,-1.0,no,no,unknown,2,jun,309.0,1.0,0,unknown,0
50.0,admin.,married,primary,no,462.0,yes,no,cellular,6,may,126.0,2.0,1,failure,0
38.0,blue-collar,single,secondary,no,4860.0,yes,no,cellular,7,may,118.0,1.0,0,unknown,0
41.0,admin.,married,secondary,no,540.0,yes,no,cellular,10,jul,227.0,1.0,0,unknown,0
51.0,services,married,secondary,no,751.0,no,no,unknown,18,jun,74.0,2.0,0,unknown,0
44.0,entrepreneur,married,tertiary,no,1626.0,yes,no,unknown,6,may,342.0,2.0,0,unknown,0
29.0,services,single,secondary,no,469.0,yes,no,cellular,13,may,96.0,1.0,0,unknown,0
34.0,self-employed,married,tertiary,no,8642.0,no,no,cellular,19,nov,140.0,2.0,0,unknown,0
52.0,blue-collar,married,primary,no,771.0,no,no,cellular,4,feb,73.0,3.0,0,unknown,0
80.0,retired,married,secondary,no,1608.0,no,no,cellular,12,aug,55.0,1.0,0,unknown,0
53.0,blue-collar,divorced,primary,no,4401.0,no,no,telephone,13,may,425.0,1.0,2,success,1
31.0,management,married,tertiary,no,5695.0,no,no,cellular,15,apr,453.0,1.0,1,failure,0
39.0,blue-collar,married,unknown,no,634.0,yes,yes,unknown,28,may,65.0,2.0,0,unknown,0
35.0,technician,married,secondary,no,-338.0,yes,no,cellular,28,jul,159.0,3.0,0,unknown,0
36.0,admin.,divorced,secondary,no,28.0,no,yes,unknown,20,jun,22.0,10.0,0,unknown,0
28.0,technician,divorced,tertiary,no,313.0,yes,no,cellular,25,jul,55.0,5.0,0,unknown,0
37.0,services,married,secondary,no,-139.0,yes,no,telephone,17,jul,200.0,3.0,0,unknown,0
39.0,management,single,tertiary,no,12439.0,no,no,telephone,18,nov,50.0,1.0,0,unknown,0
67.0,retired,married,primary,no,1945.0,no,no,cellular,24,aug,387.0,1.0,0,unknown,0
37.0,entrepreneur,divorced,tertiary,no,3404.0,no,no,cellular,9,jun,990.0,4.0,4,success,1
32.0,management,married,tertiary,no,852.0,yes,yes,cellular,12,aug,202.0,2.0,0,unknown,0
39.0,admin.,married,secondary,no,1005.0,yes,no,cellular,17,apr,59.0,1.0,1,failure,0
36.0,technician,married,secondary,no,3728.0,no,no,unknown,20,jun,62.0,4.0,0,unknown,0
32.0,management,married,tertiary,no,88.0,yes,no,cellular,22,jul,688.0,2.0,0,unknown,0
44.0,services,married,secondary,no,3.0,yes,yes,cellular,11,may,156.0,1.0,0,unknown,0
45.0,services,divorced,secondary,no,-5.0,yes,no,unknown,4,jun,405.0,5.0,0,unknown,0
41.0,services,single,secondary,no,-103.0,no,no,unknown,1,jul,46.0,4.0,0,unknown,0
42.0,technician,divorced,unknown,no,205.0,yes,no,unknown,5,may,1429.0,1.0,0,unknown,0
31.0,technician,divorced,secondary,no,786.0,yes,no,cellular,24,jul,250.0,2.0,0,unknown,0
40.0,services,married,secondary,no,902.0,yes,yes,cellular,14,jul,73.0,2.0,0,unknown,0
32.0,technician,married,tertiary,no,260.0,yes,no,cellular,19,aug,104.0,7.0,0,unknown,0
54.0,management,married,secondary,no,1148.0,no,no,cellular,3,apr,670.0,1.0,0,unknown,0
34.0,management,married,tertiary,no,81.0,yes,no,cellular,3,sep,88.0,1.0,3,failure,0
50.0,technician,married,tertiary,no,1351.0,yes,yes,unknown,12,jun,594.0,1.0,0,unknown,0
71.0,retired,divorced,primary,no,166.0,no,no,cellular,13,aug,100.0,1.0,0,unknown,0
50.0,blue-collar,married,secondary,no,1372.0,yes,no,cellular,17,apr,280.0,2.0,1,failure,0
45.0,technician,single,tertiary,no,316.0,yes,no,cellular,18,jul,109.0,1.0,0,unknown,0
39.0,technician,single,secondary,yes,-55.0,yes,no,cellular,6,aug,289.0,4.0,0,unknown,0
37.0,blue-collar,divorced,secondary,no,158.0,yes,no,cellular,11,may,235.0,1.0,0,unknown,0
28.0,blue-collar,married,primary,no,-2.0,yes,no,unknown,8,may,131.0,1.0,0,unknown,0
64.0,retired,married,secondary,no,1481.0,no,no,cellular,28,apr,48.0,2.0,0,unknown,0
43.0,services,married,secondary,no,746.0,no,no,telephone,30,jul,70.0,5.0,0,unknown,0
60.0,blue-collar,married,primary,no,100.0,no,no,unknown,16,jun,85.0,3.0,0,unknown,0
37.0,services,single,secondary,no,7068.0,yes,no,cellular,15,may,681.0,3.0,3,other,1
42.0,blue-collar,married,primary,no,1397.0,yes,no,unknown,12,may,195.0,2.0,0,unknown,0
49.0,self-employed,married,primary,no,2634.0,yes,no,unknown,16,jun,357.0,2.0,0,unknown,0
38.0,services,single,secondary,no,1230.0,yes,yes,cellular,4,may,785.0,5.0,3,failure,1
67.0,retired,married,secondary,no,157.0,no,no,telephone,15,jan,82.0,2.0,0,unknown,0
30.0,admin.,divorced,secondary,no,82.0,no,no,unknown,28,may,238.0,1.0,0,unknown,0
35.0,unemployed,single,secondary,no,385.0,yes,no,unknown,8,may,979.0,2.0,0,unknown,1
48.0,admin.,married,secondary,no,994.0,no,no,telephone,29,aug,244.0,2.0,0,unknown,0
34.0,management,single,tertiary,no,1164.0,yes,no,unknown,21,may,332.0,2.0,0,unknown,0
48.0,blue-collar,single,secondary,no,1291.7381224303335,no,no,cellular,2,feb,156.0,1.0,3,other,0
91.0,retired,married,unknown,no,773.0,no,no,cellular,26,jan,171.0,4.0,3,success,1
35.0,technician,married,tertiary,no,710.0,yes,no,unknown,27,may,77.0,2.0,0,unknown,0
40.43921619182674,services,married,secondary,no,11.0,no,no,cellular,26,aug,206.0,3.0,0,unknown,0
65.0,unemployed,married,tertiary,no,3.0,no,no,cellular,10,aug,463.0,1.0,0,unknown,0
52.0,technician,married,secondary,no,-1.0,yes,no,cellular,17,nov,89.0,1.0,0,unknown,0
54.0,management,divorced,primary,no,-21.0,yes,yes,cellular,18,jul,489.0,1.0,0,unknown,0
31.0,admin.,single,secondary,no,91.0,yes,no,unknown,27,may,174.0,2.0,0,unknown,0
33.0,management,divorced,secondary,no,3.0,yes,no,cellular,15,jul,210.0,7.0,0,unknown,0
34.0,blue-collar,married,primary,no,634.0,no,no,cellular,29,jan,704.0,1.0,0,unknown,1
48.0,blue-collar,married,primary,no,323.0,yes,no,unknown,7,may,112.0,6.0,0,unknown,0
38.0,blue-collar,divorced,primary,no,4172.0,yes,no,unknown,20,jun,166.0,3.0,0,unknown,0
47.0,services,single,secondary,no,460.0,yes,no,unknown,19,may,44.0,10.0,0,unknown,0
80.0,retired,married,tertiary,no,281.0,no,no,cellular,16,feb,211.0,7.0,0,unknown,0
53.0,blue-collar,married,primary,no,603.0,yes,no,unknown,14,may,135.0,1.0,0,unknown,0
40.0,admin.,divorced,secondary,no,6045.0,yes,yes,telephone,14,sep,195.0,2.0,0,unknown,1
29.0,management,single,tertiary,no,442.0,no,no,cellular,23,jun,187.0,3.0,0,unknown,0
56.0,services,married,secondary,no,1431.4808641647646,yes,no,cellular,29,jul,315.0,2.0,0,unknown,0
66.0,technician,married,secondary,no,2305.0,no,no,cellular,1,sep,96.0,2.0,0,unknown,0
40.0,technician,married,secondary,no,4445.0,yes,no,unknown,21,may,239.0,1.0,0,unknown,0
28.0,admin.,single,tertiary,no,685.0,no,no,cellular,25,mar,66.0,1.0,0,unknown,0
25.0,student,single,unknown,no,2530.0,no,no,cellular,12,may,416.0,1.0,0,unknown,1
45.0,technician,married,primary,no,48.0,no,no,telephone,7,jul,164.0,3.0,0,unknown,0
35.0,blue-collar,single,primary,no,376.0,yes,no,cellular,18,may,162.0,1.0,0,unknown,0
29.0,management,single,secondary,no,839.0,no,no,cellular,8,jan,167.0,1.0,0,unknown,1
50.0,technician,married,secondary,no,199.0,yes,no,cellular,17,nov,82.0,1.0,0,unknown,0
30.0,technician,single,primary,no,2729.0,yes,no,cellular,14,apr,310.0,1.0,0,unknown,0
33.0,management,married,tertiary,no,2.0,yes,no,cellular,19,nov,313.0,1.0,1,failure,0
30.0,services,single,secondary,no,-204.0,no,no,cellular,1,sep,482.0,1.0,1,failure,1
30.0,blue-collar,divorced,secondary,no,97.0,yes,no,cellular,29,jan,372.0,2.0,0,unknown,0
37.0,blue-collar,married,primary,no,907.0,yes,no,unknown,3,jun,20.0,1.0,0,unknown,0
28.0,technician,single,tertiary,no,22.0,no,no,cellular,25,aug,138.0,3.0,0,unknown,0
35.0,blue-collar,married,primary,no,125.0,yes,no,cellular,18,may,21.0,1.0,0,unknown,0
35.0,technician,single,secondary,no,1175.0,no,no,cellular,25,aug,133.0,17.0,0,unknown,0
31.0,admin.,divorced,secondary,yes,-493.0,yes,no,unknown,4,jun,243.96374790853318,2.0,0,unknown,0
56.0,services,married,secondary,no,4357.0,yes,yes,cellular,29,jul,207.0,2.0,0,unknown,0
40.0,blue-collar,married,secondary,no,1429.0,no,no,unknown,6,jun,393.0,4.0,0,unknown,0
29.0,management,married,tertiary,no,2.0,no,no,cellular,29,aug,166.0,2.0,0,unknown,0
34.0,blue-collar,married,primary,no,-8.0,yes,no,unknown,27,may,782.0,1.0,0,unknown,0
40.0,blue-collar,married,secondary,no,748.0,yes,no,cellular,31,aug,94.0,3.0,0,unknown,0
58.0,retired,married,secondary,no,251.0,no,no,unknown,28,may,378.0,3.0,0,unknown,0
43.0,housemaid,divorced,secondary,no,1224.3788666849166,no,no,unknown,9,jun,92.0,1.0,0,unknown,0
36.0,management,married,tertiary,no,613.0,no,no,cellular,30,apr,251.0,1.0,1,success,1
33.0,blue-collar,married,secondary,no,-334.0,yes,no,unknown,30,may,91.0,9.0,0,unknown,0
25.0,services,single,secondary,no,1291.7381224303335,yes,no,unknown,12,may,173.0,2.0,0,unknown,0
39.0,technician,married,secondary,no,6537.0,yes,no,cellular,9,apr,236.0,1.0,0,unknown,0
42.0,management,married,tertiary,no,214.0,yes,no,cellular,21,jul,631.0,1.0,0,unknown,0
34.0,management,married,tertiary,no,121.0,no,no,unknown,27,may,174.0,1.0,0,unknown,0
37.0,self-employed,married,secondary,no,-56.0,yes,no,cellular,15,may,142.0,2.0,3,failure,0
40.43921619182674,blue-collar,single,primary,no,1590.0,yes,no,unknown,29,may,808.0,3.0,0,unknown,1
34.0,technician,single,secondary,no,81.0,yes,no,cellular,25,aug,172.0,3.0,0,unknown,0
31.0,technician,married,unknown,no,1450.0,no,no,cellular,27,apr,88.0,1.0,0,unknown,0
52.0,admin.,married,secondary,no,610.0,yes,no,cellular,6,may,326.0,2.0,2,failure,0
31.0,technician,married,secondary,no,286.0,yes,no,cellular,4,may,248.0,2.0,0,unknown,0
